name,peak_ws_mb,secs,verdict
Modelica.Magnetic.QuasiStatic.FundamentalWave.Examples.Components.PolyphaseInductance,1928,12.7,ok
Modelica.Magnetic.QuasiStatic.FundamentalWave.Examples.ExampleUtilities.FieldWeakeningController,1213,4.9,ok
Modelica.Magnetic.QuasiStatic.FundamentalWave.Examples.ExampleUtilities.SpacePhasorLimiter,1262,4.2,ok
Modelica.Magnetic.QuasiStatic.FundamentalWave.Interfaces.TwoPort,1261,4.3,ok
Modelica.Magnetic.QuasiStatic.FundamentalWave.Interfaces.TwoPortElementary,1280,4.3,ok
Modelica.Magnetic.QuasiStatic.FundamentalWave.Interfaces.TwoPortExtended,1268,4.3,ok
Modelica.Magnetic.QuasiStatic.FundamentalWave.Losses.PermanentMagnetLosses,1268,4.3,ok
Modelica.Magnetic.QuasiStatic.FundamentalWave.Losses.StrayLoad,1202,4.8,ok
Modelica.Magnetic.QuasiStatic.FundamentalWave.Sensors.MagneticFluxSensor,1252,4.2,ok
Modelica.Magnetic.QuasiStatic.FundamentalWave.Sensors.MagneticPotentialDifferenceSensor,1255,4.3,ok
Modelica.Magnetic.QuasiStatic.FundamentalWave.Sensors.MagneticPotentialSensor,1263,4.3,ok
Modelica.Magnetic.QuasiStatic.FundamentalWave.Sensors.RotorDisplacementAngle,1222,4.9,ok
Modelica.Magnetic.QuasiStatic.FundamentalWave.Sources.ConstantFlux,1225,4.9,ok
Modelica.Magnetic.QuasiStatic.FundamentalWave.Sources.ConstantMagneticPotentialDifference,1242,4.9,ok
Modelica.Magnetic.QuasiStatic.FundamentalWave.Sources.SignalFlux,1267,4.3,ok
Modelica.Magnetic.QuasiStatic.FundamentalWave.Sources.SignalMagneticPotentialDifference,1257,4.4,ok
Modelica.Magnetic.QuasiStatic.FundamentalWave.UsersGuide.Concept,1175,4.3,ok
Modelica.Magnetic.QuasiStatic.FundamentalWave.UsersGuide.Contact,1252,4.3,ok
Modelica.Magnetic.QuasiStatic.FundamentalWave.UsersGuide.References,1259,4.4,ok
Modelica.Magnetic.QuasiStatic.FundamentalWave.UsersGuide.ReleaseNotes,1250,4.3,ok
Modelica.Magnetic.QuasiStatic.FundamentalWave.Utilities.CurrentController,1254,4.4,ok
Modelica.Magnetic.QuasiStatic.FundamentalWave.Utilities.MultiTerminalBox,1305,4.9,ok
Modelica.Magnetic.QuasiStatic.FundamentalWave.Utilities.SwitchYD,1393,8,ok
Modelica.Magnetic.QuasiStatic.FundamentalWave.Utilities.SwitchedRheostat,1647,8.6,ok
Modelica.Magnetic.QuasiStatic.FundamentalWave.Utilities.TerminalBox,1233,4.9,ok
Modelica.Magnetic.QuasiStatic.FundamentalWave.Utilities.VfController,1286,4.3,ok
Modelica.Math.FastFourierTransform.Examples.RealFFT1,1293,4.8,ok
Modelica.Math.FastFourierTransform.Examples.RealFFT2,1213,4.9,ok
Modelica.Math.Nonlinear.Examples.QuadratureLobatto3,1279,4.4,ok
Modelica.Math.Random.Examples.GenerateRandomNumbers,1210,4.8,ok
Modelica.Mechanics.MultiBody.Examples.Constraints.PrismaticConstraint,1583,17.5,ok
Modelica.Mechanics.MultiBody.Examples.Constraints.RevoluteConstraint,1613,18.4,ok
Modelica.Mechanics.MultiBody.Examples.Constraints.SphericalConstraint,1590,16.4,ok
Modelica.Mechanics.MultiBody.Examples.Constraints.UniversalConstraint,1614,27.3,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.DoublePendulum,1422,8.3,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.DoublePendulumInitTip,1446,9.1,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.ForceAndTorque,1472,8.7,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.FreeBody,1403,7.9,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.HeatLosses,1545,13.8,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.InitSpringConstant,1403,7.8,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.LineForceWithTwoMasses,1602,15.8,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.Pendulum,1322,6.7,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.PendulumWithSpringDamper,1390,8,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.PointGravity,1334,6.2,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.PointGravityWithPointMasses,1344,6.7,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.PointGravityWithPointMasses2,1695,16.4,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.PointGravityWithPointMasses2.PointMass,1327,6,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.PointGravityWithPointMasses2.SystemWithStandardBodies,2054,14.8,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.PointGravityWithPointMasses2.SystemWithStandardBodies.PointMass,1317,6.1,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.RollingWheel,1326,6.8,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.RollingWheelSetDriving,1558,13.4,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.RollingWheelSetPulling,1551,14.5,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.SpringDamperSystem,1468,9.8,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.SpringMassSystem,1425,8.5,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.SpringWithMass,1339,6.6,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.Surfaces,1366,7.3,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.ThreeSprings,1460,8.4,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.UserDefinedGravityField,1330,6.7,ok
Modelica.Mechanics.MultiBody.Examples.Loops.Engine1a,1653,19.3,ok
Modelica.Mechanics.MultiBody.Examples.Loops.Engine1b,1680,21,ok
Modelica.Mechanics.MultiBody.Examples.Loops.Engine1b_analytic,1714,21.6,ok
Modelica.Mechanics.MultiBody.Examples.Loops.EngineV6,3605,900.3,aborted:timeout
Modelica.Mechanics.MultiBody.Examples.Loops.EngineV6_analytic,3055,398.3,ok
Modelica.Mechanics.MultiBody.Examples.Loops.Fourbar1,1580,15.9,ok
Modelica.Mechanics.MultiBody.Examples.Loops.Fourbar2,1530,12.8,ok
Modelica.Mechanics.MultiBody.Examples.Loops.Fourbar_analytic,1508,11.1,ok
Modelica.Mechanics.MultiBody.Examples.Loops.PlanarFourbar,1614,16.5,ok
Modelica.Mechanics.MultiBody.Examples.Loops.PlanarLoops_analytic,1842,28.5,ok
Modelica.Mechanics.MultiBody.Examples.Loops.Utilities.Cylinder,3024,29.2,ok
Modelica.Mechanics.MultiBody.Examples.Loops.Utilities.CylinderBase,2231,19.5,ok
Modelica.Mechanics.MultiBody.Examples.Loops.Utilities.Cylinder_analytic_CAD,2338,20.1,ok
Modelica.Mechanics.MultiBody.Examples.Loops.Utilities.Engine1Base,1627,18.7,ok
Modelica.Mechanics.MultiBody.Examples.Loops.Utilities.Engine1bBase,1623,20.1,ok
Modelica.Mechanics.MultiBody.Examples.Loops.Utilities.EngineV6_analytic.Cylinder,2234,20.9,ok
Modelica.Mechanics.MultiBody.Examples.Loops.Utilities.GasForce2,1262,4.3,ok
Modelica.Mechanics.MultiBody.Examples.Rotational3DEffects.ActuatedDrive,1456,8.6,ok
Modelica.Mechanics.MultiBody.Examples.Rotational3DEffects.BevelGear1D,1494,12.1,ok
Modelica.Mechanics.MultiBody.Examples.Rotational3DEffects.GearConstraint,1512,10.3,ok
Modelica.Mechanics.MultiBody.Examples.Rotational3DEffects.GyroscopicEffects,1648,19.6,ok
Modelica.Mechanics.MultiBody.Examples.Rotational3DEffects.MovingActuatedDrive,1504,11.1,ok
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.FullRobot,2691,715.5,ok
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.OneAxis,1427,10.8,ok
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.AxisType1,1337,7.2,ok
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.AxisType2,1339,6.6,ok
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.Controller,1249,4.8,ok
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.GearType1,1212,4.8,ok
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.GearType2,1230,4.8,ok
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.MechanicalStructure,1691,26.5,ok
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.Motor,1305,5.5,ok
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.PathPlanning1,1272,5.5,ok
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.PathPlanning6,1303,6.6,ok
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.PathToAxisControlBus,1262,4.3,ok
Modelica.Mechanics.MultiBody.Forces.Damper,1302,6.1,ok
Modelica.Mechanics.MultiBody.Forces.Force,1359,6.6,ok
Modelica.Mechanics.MultiBody.Forces.ForceAndTorque,1472,7.8,ok
Modelica.Mechanics.MultiBody.Forces.Internal.BasicForce,1304,5.9,ok
Modelica.Mechanics.MultiBody.Forces.Internal.BasicTorque,1304,6,ok
Modelica.Mechanics.MultiBody.Forces.Internal.BasicWorldForce,1322,6,ok
Modelica.Mechanics.MultiBody.Forces.Internal.BasicWorldTorque,1298,6,ok
Modelica.Mechanics.MultiBody.Forces.Internal.ZeroForceAndTorque,1233,4.3,ok
Modelica.Mechanics.MultiBody.Forces.LineForceWithMass,1320,6,ok
Modelica.Mechanics.MultiBody.Forces.LineForceWithTwoMasses,1329,6.1,ok
Modelica.Mechanics.MultiBody.Forces.Spring,1362,6.6,ok
Modelica.Mechanics.MultiBody.Forces.SpringDamperParallel,1332,6,ok
Modelica.Mechanics.MultiBody.Forces.SpringDamperSeries,1321,6.1,ok
Modelica.Mechanics.MultiBody.Forces.Torque,1365,6.7,ok
Modelica.Mechanics.MultiBody.Forces.WorldForce,1343,6.6,ok
Modelica.Mechanics.MultiBody.Forces.WorldForceAndTorque,1383,7.3,ok
Modelica.Mechanics.MultiBody.Forces.WorldTorque,1372,6.7,ok
Modelica.Mechanics.MultiBody.Icons.Surface,1280,4.3,ok
Modelica.Mechanics.MultiBody.Interfaces.FlangeWithBearingAdaptor,1249,4.3,ok
Modelica.Mechanics.MultiBody.Interfaces.LineForceBase,1312,6,ok
Modelica.Mechanics.MultiBody.Interfaces.PartialAbsoluteSensor,1305,5.6,ok
Modelica.Mechanics.MultiBody.Interfaces.PartialElementaryJoint,1309,5.4,ok
Modelica.Mechanics.MultiBody.Interfaces.PartialForce,1302,6,ok
Modelica.Mechanics.MultiBody.Interfaces.PartialLineForce,1311,6,ok
Modelica.Mechanics.MultiBody.Interfaces.PartialOneFrame_a,1335,5.5,ok
Modelica.Mechanics.MultiBody.Interfaces.PartialOneFrame_b,1296,5.5,ok
Modelica.Mechanics.MultiBody.Interfaces.PartialRelativeSensor,1292,6,ok
Modelica.Mechanics.MultiBody.Interfaces.PartialTwoFrames,1289,5.5,ok
Modelica.Mechanics.MultiBody.Interfaces.PartialTwoFramesDoubleSize,1313,5.4,ok
Modelica.Mechanics.MultiBody.Interfaces.PartialVisualizer,1301,5.5,ok
Modelica.Mechanics.MultiBody.Interfaces.ZeroPosition,1263,4.3,ok
Modelica.Mechanics.MultiBody.Joints.Assemblies.JointRRP,1520,9.1,ok
Modelica.Mechanics.MultiBody.Joints.Assemblies.JointRRR,1611,9.6,ok
Modelica.Mechanics.MultiBody.Joints.Assemblies.JointSSP,1521,8.4,ok
Modelica.Mechanics.MultiBody.Joints.Assemblies.JointSSR,1500,8.4,ok
Modelica.Mechanics.MultiBody.Joints.Assemblies.JointUPS,1343,7.1,ok
Modelica.Mechanics.MultiBody.Joints.Assemblies.JointUSP,1582,10.8,ok
Modelica.Mechanics.MultiBody.Joints.Assemblies.JointUSR,1576,10.8,ok
Modelica.Mechanics.MultiBody.Joints.Constraints.Prismatic,1299,5.9,ok
Modelica.Mechanics.MultiBody.Joints.Constraints.Revolute,1302,6.1,ok
Modelica.Mechanics.MultiBody.Joints.Constraints.Spherical,1300,6,ok
Modelica.Mechanics.MultiBody.Joints.Constraints.Universal,1299,5.9,ok
Modelica.Mechanics.MultiBody.Joints.Cylindrical,1389,7.2,ok
Modelica.Mechanics.MultiBody.Joints.FreeMotion,1307,5.9,ok
Modelica.Mechanics.MultiBody.Joints.FreeMotionScalarInit,1324,6,ok
Modelica.Mechanics.MultiBody.Joints.GearConstraint,1525,9,ok
Modelica.Mechanics.MultiBody.Joints.Internal.InitAngle,1258,4.3,ok
Modelica.Mechanics.MultiBody.Joints.Internal.InitAngularVelocity,1246,4.8,ok
Modelica.Mechanics.MultiBody.Joints.Internal.InitPosition,1259,4.3,ok
Modelica.Mechanics.MultiBody.Joints.Internal.PrismaticWithLengthConstraint,1305,5.9,ok
Modelica.Mechanics.MultiBody.Joints.Internal.RevoluteWithLengthConstraint,1335,6.1,ok
Modelica.Mechanics.MultiBody.Joints.Internal.RollingConstraintVerticalWheel,1288,4.8,ok
Modelica.Mechanics.MultiBody.Joints.Planar,1392,8.5,ok
Modelica.Mechanics.MultiBody.Joints.Prismatic,1302,6,ok
Modelica.Mechanics.MultiBody.Joints.Revolute,1309,5.9,ok
Modelica.Mechanics.MultiBody.Joints.RevolutePlanarLoopConstraint,1309,5.9,ok
Modelica.Mechanics.MultiBody.Joints.RollingWheel,1261,4.4,ok
Modelica.Mechanics.MultiBody.Joints.RollingWheelSet,1809,12.2,ok
Modelica.Mechanics.MultiBody.Joints.Spherical,1305,6,ok
Modelica.Mechanics.MultiBody.Joints.SphericalSpherical,1319,6,ok
Modelica.Mechanics.MultiBody.Joints.Universal,1350,7.2,ok
Modelica.Mechanics.MultiBody.Joints.UniversalSpherical,1335,6.6,ok
Modelica.Mechanics.MultiBody.Parts.BevelGear1D,1297,6.1,ok
Modelica.Mechanics.MultiBody.Parts.BevelGear1D.Housing,1261,4.3,ok
Modelica.Mechanics.MultiBody.Parts.Body,1362,6.1,ok
Modelica.Mechanics.MultiBody.Parts.BodyBox,1391,7.2,ok
Modelica.Mechanics.MultiBody.Parts.BodyCylinder,1360,7.1,ok
Modelica.Mechanics.MultiBody.Parts.BodyShape,1354,7.2,ok
Modelica.Mechanics.MultiBody.Parts.Fixed,1289,6,ok
Modelica.Mechanics.MultiBody.Parts.FixedRotation,1322,6,ok
Modelica.Mechanics.MultiBody.Parts.FixedTranslation,1300,6.1,ok
Modelica.Mechanics.MultiBody.Parts.Mounting1D,1298,5.6,ok
Modelica.Mechanics.MultiBody.Parts.Mounting1D.Housing,1264,4.3,ok
Modelica.Mechanics.MultiBody.Parts.PointMass,1308,6.1,ok
Modelica.Mechanics.MultiBody.Parts.RollingWheel,1341,6.1,ok
Modelica.Mechanics.MultiBody.Parts.RollingWheelSet,2082,15.2,ok
Modelica.Mechanics.MultiBody.Parts.Rotor1D,1382,7.3,ok
Modelica.Mechanics.MultiBody.Parts.Rotor1D.RotorWith3DEffects,1343,6.1,ok
Modelica.Mechanics.MultiBody.Sensors.AbsoluteAngles,1263,4.8,ok
Modelica.Mechanics.MultiBody.Sensors.AbsoluteAngularVelocity,1222,4.8,ok
Modelica.Mechanics.MultiBody.Sensors.AbsolutePosition,1251,4.3,ok
Modelica.Mechanics.MultiBody.Sensors.AbsoluteSensor,1302,6,ok
Modelica.Mechanics.MultiBody.Sensors.AbsoluteVelocity,1274,4.9,ok
Modelica.Mechanics.MultiBody.Sensors.CutForce,1343,6.7,ok
Modelica.Mechanics.MultiBody.Sensors.CutForceAndTorque,1421,7.3,ok
Modelica.Mechanics.MultiBody.Sensors.CutTorque,1339,6.6,ok
Modelica.Mechanics.MultiBody.Sensors.Distance,1313,5.5,ok
Modelica.Mechanics.MultiBody.Sensors.Internal.BasicAbsoluteAngularVelocity,1265,4.3,ok
Modelica.Mechanics.MultiBody.Sensors.Internal.BasicAbsolutePosition,1271,4.2,ok
Modelica.Mechanics.MultiBody.Sensors.Internal.BasicCutForce,1259,5.5,ok
Modelica.Mechanics.MultiBody.Sensors.Internal.BasicCutTorque,1293,5.5,ok
Modelica.Mechanics.MultiBody.Sensors.Internal.BasicRelativeAngularVelocity,1272,4.9,ok
Modelica.Mechanics.MultiBody.Sensors.Internal.BasicRelativePosition,1227,4.8,ok
Modelica.Mechanics.MultiBody.Sensors.Internal.BasicTransformAbsoluteVector,1266,4.3,ok
Modelica.Mechanics.MultiBody.Sensors.Internal.BasicTransformRelativeVector,1264,4.4,ok
Modelica.Mechanics.MultiBody.Sensors.Internal.PartialAbsoluteBaseSensor,1278,4.3,ok
Modelica.Mechanics.MultiBody.Sensors.Internal.PartialAbsoluteSensor,1274,4.2,ok
Modelica.Mechanics.MultiBody.Sensors.Internal.PartialCutForceBaseSensor,1307,5.6,ok
Modelica.Mechanics.MultiBody.Sensors.Internal.PartialCutForceSensor,1296,5.5,ok
Modelica.Mechanics.MultiBody.Sensors.Internal.PartialRelativeBaseSensor,1274,4.3,ok
Modelica.Mechanics.MultiBody.Sensors.Internal.PartialRelativeSensor,1263,4.3,ok
Modelica.Mechanics.MultiBody.Sensors.Power,1303,5.9,ok
Modelica.Mechanics.MultiBody.Sensors.RelativeAngles,1244,4.4,ok
Modelica.Mechanics.MultiBody.Sensors.RelativeAngularVelocity,1255,4.8,ok
Modelica.Mechanics.MultiBody.Sensors.RelativePosition,1263,4.8,ok
Modelica.Mechanics.MultiBody.Sensors.RelativeSensor,1317,6.1,ok
Modelica.Mechanics.MultiBody.Sensors.RelativeVelocity,1235,4.8,ok
Modelica.Mechanics.MultiBody.Sensors.TransformAbsoluteVector,1262,4.3,ok
Modelica.Mechanics.MultiBody.Sensors.TransformRelativeVector,1262,4.4,ok
Modelica.Mechanics.MultiBody.UsersGuide.Contact,1259,4.3,ok
Modelica.Mechanics.MultiBody.UsersGuide.Literature,1189,4.2,ok
Modelica.Mechanics.MultiBody.UsersGuide.Tutorial.ConnectionOfLineForces,1258,4.2,ok
Modelica.Mechanics.MultiBody.UsersGuide.Tutorial.FirstExample,1246,4.3,ok
Modelica.Mechanics.MultiBody.UsersGuide.Tutorial.LoopStructures.AnalyticLoopHandling,1275,4.3,ok
Modelica.Mechanics.MultiBody.UsersGuide.Tutorial.LoopStructures.Introduction,1250,4.3,ok
Modelica.Mechanics.MultiBody.UsersGuide.Tutorial.LoopStructures.PlanarLoops,1257,4.4,ok
Modelica.Mechanics.MultiBody.UsersGuide.Tutorial.OverView,1262,4.3,ok
Modelica.Mechanics.MultiBody.Visualizers.Advanced.Arrow,1301,6.1,ok
Modelica.Mechanics.MultiBody.Visualizers.Advanced.DoubleArrow,1298,5.6,ok
Modelica.Mechanics.MultiBody.Visualizers.Advanced.PipeWithScalarField,1214,4.9,ok
Modelica.Mechanics.MultiBody.Visualizers.Advanced.Shape,1258,4.3,ok
Modelica.Mechanics.MultiBody.Visualizers.Advanced.Surface,1256,4.3,ok
Modelica.Mechanics.MultiBody.Visualizers.Advanced.Vector,1259,4.3,ok
Modelica.Mechanics.MultiBody.Visualizers.FixedArrow,1320,5.6,ok
Modelica.Mechanics.MultiBody.Visualizers.FixedFrame,1362,7.4,ok
Modelica.Mechanics.MultiBody.Visualizers.FixedShape,1306,6,ok
Modelica.Mechanics.MultiBody.Visualizers.FixedShape2,1305,5.6,ok
Modelica.Mechanics.MultiBody.Visualizers.Internal.FixedLines,1315,6.1,ok
Modelica.Mechanics.MultiBody.Visualizers.Internal.Lines,1206,4.9,ok
Modelica.Mechanics.MultiBody.Visualizers.PipeWithScalarField,1335,6.2,ok
Modelica.Mechanics.MultiBody.Visualizers.Rectangle,1323,6.1,ok
Modelica.Mechanics.MultiBody.Visualizers.SignalArrow,1308,6,ok
Modelica.Mechanics.MultiBody.Visualizers.Torus,1309,6,ok
Modelica.Mechanics.MultiBody.Visualizers.VoluminousWheel,1315,6.1,ok
Modelica.Mechanics.MultiBody.World,1256,5.4,ok
Modelica.Mechanics.Rotational.Components.AngleToTorqueAdaptor,1277,4.3,ok
Modelica.Mechanics.Rotational.Components.AngleToTorqueAdaptor.Move_phi,1267,4.3,ok
Modelica.Mechanics.Rotational.Components.AngleToTorqueAdaptor.Move_w,1257,4.3,ok
Modelica.Mechanics.Rotational.Components.BearingFriction,1203,4.8,ok
Modelica.Mechanics.Rotational.Components.Brake,1216,4.8,ok
Modelica.Mechanics.Rotational.Components.Clutch,1228,4.8,ok
Modelica.Mechanics.Rotational.Components.Damper,1273,4.3,ok
Modelica.Mechanics.Rotational.Components.Disc,1261,4.3,ok
Modelica.Mechanics.Rotational.Components.ElastoBacklash,1276,4.3,ok
Modelica.Mechanics.Rotational.Components.ElastoBacklash2,1289,4.3,ok
Modelica.Mechanics.Rotational.Components.Fixed,1232,4.3,ok
Modelica.Mechanics.Rotational.Components.Gearbox,4989,9.7,ok
Modelica.Mechanics.Rotational.Components.GeneralAngleToTorqueAdaptor,1274,4.3,ok
Modelica.Mechanics.Rotational.Components.GeneralTorqueToAngleAdaptor,1298,4.3,ok
Modelica.Mechanics.Rotational.Components.IdealGear,1266,4.3,ok
Modelica.Mechanics.Rotational.Components.IdealGearR2T,1255,4.3,ok
Modelica.Mechanics.Rotational.Components.IdealPlanetary,1282,4.3,ok
Modelica.Mechanics.Rotational.Components.IdealRollingWheel,1244,4.8,ok
Modelica.Mechanics.Rotational.Components.Inertia,1264,4.3,ok
Modelica.Mechanics.Rotational.Components.InitializeFlange,1276,4.3,ok
Modelica.Mechanics.Rotational.Components.InitializeFlange.Set_a_start,1261,4.3,ok
Modelica.Mechanics.Rotational.Components.InitializeFlange.Set_flange_tau,1256,4.3,ok
Modelica.Mechanics.Rotational.Components.InitializeFlange.Set_phi_start,1266,4.2,ok
Modelica.Mechanics.Rotational.Components.InitializeFlange.Set_w_start,1272,4.3,ok
Modelica.Mechanics.Rotational.Components.LossyGear,5155,9.1,ok
Modelica.Mechanics.Rotational.Components.OneWayClutch,1220,4.8,ok
Modelica.Mechanics.Rotational.Components.RelativeStates,1260,4.3,ok
Modelica.Mechanics.Rotational.Components.Spring,1277,4.3,ok
Modelica.Mechanics.Rotational.Components.SpringDamper,1254,4.3,ok
Modelica.Mechanics.Rotational.Components.TorqueToAngleAdaptor,1258,4.3,ok
Modelica.Mechanics.Rotational.Examples.Backlash,1223,4.8,ok
Modelica.Mechanics.Rotational.Examples.CompareBrakingTorque,1264,4.8,ok
Modelica.Mechanics.Rotational.Examples.CoupledClutches,1284,5.4,ok
Modelica.Mechanics.Rotational.Examples.EddyCurrentBrake,1283,4.4,ok
Modelica.Mechanics.Rotational.Examples.ElasticBearing,1263,4.8,ok
Modelica.Mechanics.Rotational.Examples.First,1276,4.8,ok
Modelica.Mechanics.Rotational.Examples.FirstGrounded,1257,4.8,ok
Modelica.Mechanics.Rotational.Examples.Friction,1311,5.4,ok
Modelica.Mechanics.Rotational.Examples.GenerationOfFMUs,1282,5.4,ok
Modelica.Mechanics.Rotational.Examples.HeatLosses,1431,7.8,ok
Modelica.Mechanics.Rotational.Examples.LossyGearDemo1,1206,4.8,ok
Modelica.Mechanics.Rotational.Examples.LossyGearDemo2,1300,5.5,ok
Modelica.Mechanics.Rotational.Examples.LossyGearDemo3,4965,9.5,ok
Modelica.Mechanics.Rotational.Examples.OneWayClutch,1209,4.8,ok
Modelica.Mechanics.Rotational.Examples.OneWayClutchDisengaged,1211,4.8,ok
Modelica.Mechanics.Rotational.Examples.RollingWheel,1265,4.9,ok
Modelica.Mechanics.Rotational.Examples.SimpleGearShift,1312,5.4,ok
Modelica.Mechanics.Rotational.Examples.Utilities.DirectInertia,1268,4.8,ok
Modelica.Mechanics.Rotational.Examples.Utilities.InverseInertia,1242,4.8,ok
Modelica.Mechanics.Rotational.Examples.Utilities.Spring,1249,4.8,ok
Modelica.Mechanics.Rotational.Examples.Utilities.SpringDamper,1208,4.7,ok
Modelica.Mechanics.Rotational.Examples.Utilities.SpringDamperNoRelativeStates,1229,4.8,ok
Modelica.Mechanics.Rotational.Icons.Clutch,1257,4.2,ok
Modelica.Mechanics.Rotational.Icons.Gear,1251,4.7,ok
Modelica.Mechanics.Rotational.Icons.Gearbox,1184,4.2,ok
Modelica.Mechanics.Rotational.Interfaces.InternalSupport,1263,4.3,ok
Modelica.Mechanics.Rotational.Interfaces.PartialAbsoluteSensor,1272,4.2,ok
Modelica.Mechanics.Rotational.Interfaces.PartialCompliant,1250,4.8,ok
Modelica.Mechanics.Rotational.Interfaces.PartialCompliantWithRelativeStates,1269,4.3,ok
Modelica.Mechanics.Rotational.Interfaces.PartialElementaryOneFlangeAndSupport2,1227,4.8,ok
Modelica.Mechanics.Rotational.Interfaces.PartialElementaryRotationalToTranslational,1255,4.8,ok
Modelica.Mechanics.Rotational.Interfaces.PartialElementaryTwoFlangesAndSupport2,1260,4.3,ok
Modelica.Mechanics.Rotational.Interfaces.PartialFriction,1306,4.3,ok
Modelica.Mechanics.Rotational.Interfaces.PartialOneFlangeAndSupport,1272,4.8,ok
Modelica.Mechanics.Rotational.Interfaces.PartialRelativeSensor,1226,4.7,ok
Modelica.Mechanics.Rotational.Interfaces.PartialTorque,1259,4.3,ok
Modelica.Mechanics.Rotational.Interfaces.PartialTwoFlanges,1245,4.3,ok
Modelica.Mechanics.Rotational.Interfaces.PartialTwoFlangesAndSupport,1267,4.2,ok
Modelica.Mechanics.Rotational.Sensors.AccSensor,1249,4.3,ok
Modelica.Mechanics.Rotational.Sensors.AngleSensor,1259,4.2,ok
Modelica.Mechanics.Rotational.Sensors.MultiSensor,1256,4.3,ok
Modelica.Mechanics.Rotational.Sensors.PowerSensor,1197,4.8,ok
Modelica.Mechanics.Rotational.Sensors.RelAccSensor,1267,4.3,ok
Modelica.Mechanics.Rotational.Sensors.RelAngleSensor,1270,4.3,ok
Modelica.Mechanics.Rotational.Sensors.RelSpeedSensor,1266,4.4,ok
Modelica.Mechanics.Rotational.Sensors.SpeedSensor,1264,4.3,ok
Modelica.Mechanics.Rotational.Sensors.TorqueSensor,1266,4.3,ok
Modelica.Mechanics.Rotational.Sources.Accelerate,1260,4.3,ok
Modelica.Mechanics.Rotational.Sources.ConstantSpeed,1296,4.3,ok
Modelica.Mechanics.Rotational.Sources.ConstantTorque,1256,4.7,ok
Modelica.Mechanics.Rotational.Sources.EddyCurrentTorque,1269,4.8,ok
Modelica.Mechanics.Rotational.Sources.InverseSpeedDependentTorque,1257,4.3,ok
Modelica.Mechanics.Rotational.Sources.LinearSpeedDependentTorque,1286,4.3,ok
Modelica.Mechanics.Rotational.Sources.Move,1275,4.3,ok
Modelica.Mechanics.Rotational.Sources.Position,1248,4.8,ok
Modelica.Mechanics.Rotational.Sources.QuadraticSpeedDependentTorque,1245,4.8,ok
Modelica.Mechanics.Rotational.Sources.SignTorque,1254,4.8,ok
Modelica.Mechanics.Rotational.Sources.Speed,1286,4.8,ok
Modelica.Mechanics.Rotational.Sources.Torque,1197,4.8,ok
Modelica.Mechanics.Rotational.Sources.Torque2,1261,4.3,ok
Modelica.Mechanics.Rotational.Sources.TorqueStep,1257,4.3,ok
Modelica.Mechanics.Rotational.UsersGuide.Contact,1254,4.8,ok
Modelica.Mechanics.Rotational.UsersGuide.FlangeConnectors,1265,4.3,ok
Modelica.Mechanics.Rotational.UsersGuide.ModelingOfFriction,1288,4.2,ok
Modelica.Mechanics.Rotational.UsersGuide.Overview,1275,4.3,ok
Modelica.Mechanics.Rotational.UsersGuide.References,1296,4.2,ok
Modelica.Mechanics.Rotational.UsersGuide.RequirementsForSimulationTool,1261,4.3,ok
