name,kind,outcome,message,checks_failed,n_violations
Modelica.Icons.Information,Icons,ok,,,0
Modelica.Icons.MaterialProperty,Icons,ok,,,0
Modelica.Icons.ObsoleteModel,Icons,ok,,,0
Modelica.Icons.RectangularSensor,Icons,ok,,,0
Modelica.Icons.References,Icons,ok,,,0
Modelica.Icons.ReleaseNotes,Icons,ok,,,0
Modelica.Icons.RoundSensor,Icons,ok,,,0
Modelica.Icons.UnderConstruction,Icons,ok,,,0
Modelica.Magnetic.FluxTubes.BaseClasses.FixedShape,BaseClasses,ok,,,0
Modelica.Magnetic.FluxTubes.BaseClasses.Force,BaseClasses,ok,,,0
Modelica.Magnetic.FluxTubes.BaseClasses.Generic,BaseClasses,ok,,,0
Modelica.Magnetic.FluxTubes.BaseClasses.GenericHysteresis,BaseClasses,ok,,,0
Modelica.Magnetic.FluxTubes.BaseClasses.GenericHysteresisTellinen,BaseClasses,ok,,,0
Modelica.Magnetic.FluxTubes.BaseClasses.Leakage,BaseClasses,ok,,,0
Modelica.Magnetic.FluxTubes.Basic.ConstantPermeance,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Basic.ConstantReluctance,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Basic.Crossing,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Basic.EddyCurrent,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Basic.ElectroMagneticConverter,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Basic.ElectroMagneticConverterWithLeakageInductance,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Basic.Ground,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Basic.Idle,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Basic.LeakageWithCoefficient,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Basic.Short,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Basic.VariablePermeance,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Basic.VariableReluctance,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Examples.BasicExamples.QuadraticCoreAirgap,Examples,ok,,,0
Modelica.Magnetic.FluxTubes.Examples.BasicExamples.SaturatedInductor,Examples,ok,,,0
Modelica.Magnetic.FluxTubes.Examples.BasicExamples.ToroidalCoreAirgap,Examples,ok,,,0
Modelica.Magnetic.FluxTubes.Examples.BasicExamples.ToroidalCoreQuadraticCrossSection,Examples,ok,,,0
Modelica.Magnetic.FluxTubes.Examples.Hysteresis.Components.Transformer1PhaseWithHysteresis,Examples,ok,,,0
Modelica.Magnetic.FluxTubes.Examples.Hysteresis.Components.Transformer3PhaseYyWithHysteresis,Examples,ok,,,0
Modelica.Magnetic.FluxTubes.Examples.Hysteresis.HysteresisModelComparison,Examples,ok,,,0
Modelica.Magnetic.FluxTubes.Examples.Hysteresis.InductorWithHysteresis,Examples,ok,,,0
Modelica.Magnetic.FluxTubes.Examples.Hysteresis.SinglePhaseTransformerWithHysteresis1,Examples,ok,,,0
Modelica.Magnetic.FluxTubes.Examples.Hysteresis.SinglePhaseTransformerWithHysteresis2,Examples,ok,,,0
Modelica.Magnetic.FluxTubes.Examples.Hysteresis.ThreePhaseTransformerWithRectifier,Examples,ok,,,0
Modelica.Magnetic.FluxTubes.Examples.MovingCoilActuator.ArmatureStroke,Examples,ok,,,0
Modelica.Magnetic.FluxTubes.Examples.MovingCoilActuator.Components.ConstantActuator,Examples,ok,,,0
Modelica.Magnetic.FluxTubes.Examples.MovingCoilActuator.Components.PermeanceActuator,Examples,ok,,,0
Modelica.Magnetic.FluxTubes.Examples.MovingCoilActuator.ForceCurrentBehaviour,Examples,ok,,,0
Modelica.Magnetic.FluxTubes.Examples.MovingCoilActuator.ForceStrokeBehaviour,Examples,ok,,,0
Modelica.Magnetic.FluxTubes.Examples.SolenoidActuator.ComparisonPullInStroke,Examples,ok,,,0
Modelica.Magnetic.FluxTubes.Examples.SolenoidActuator.ComparisonQuasiStatic,Examples,ok,,,0
Modelica.Magnetic.FluxTubes.Examples.SolenoidActuator.Components.AdvancedSolenoid,Examples,ok,,,0
Modelica.Magnetic.FluxTubes.Examples.SolenoidActuator.Components.SimpleSolenoid,Examples,ok,,,0
Modelica.Magnetic.FluxTubes.Examples.Utilities.TranslatoryArmatureAndStopper,Examples,ok,,,0
Modelica.Magnetic.FluxTubes.Icons.Cuboid,Icons,ok,,,0
Modelica.Magnetic.FluxTubes.Icons.HollowCylinderAxialFlux,Icons,ok,,,0
Modelica.Magnetic.FluxTubes.Icons.HollowCylinderCircumferentialFlux,Icons,ok,,,0
Modelica.Magnetic.FluxTubes.Icons.HollowCylinderRadialFlux,Icons,ok,,,0
Modelica.Magnetic.FluxTubes.Icons.Reluctance,Icons,ok,,,0
Modelica.Magnetic.FluxTubes.Icons.Toroid,Icons,ok,,,0
Modelica.Magnetic.FluxTubes.Interfaces.ConditionalHeatPort,Interfaces,ok,,,0
Modelica.Magnetic.FluxTubes.Interfaces.TwoPort,Interfaces,ok,,,0
Modelica.Magnetic.FluxTubes.Interfaces.TwoPortElementary,Interfaces,ok,,,0
Modelica.Magnetic.FluxTubes.Interfaces.TwoPortExtended,Interfaces,ok,,,0
Modelica.Magnetic.FluxTubes.Sensors.MagneticFluxSensor,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Sensors.MagneticPotentialDifferenceSensor,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Shapes.FixedShape.Cuboid,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Shapes.FixedShape.GenericFluxTube,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Shapes.FixedShape.HollowCylinderAxialFlux,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Shapes.FixedShape.HollowCylinderCircumferentialFlux,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Shapes.FixedShape.HollowCylinderRadialFlux,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Shapes.FixedShape.Toroid,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Shapes.Force.CuboidOrthogonalFlux,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Shapes.Force.CuboidParallelFlux,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Shapes.Force.HollowCylinderAxialFlux,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Shapes.Force.HollowCylinderRadialFlux,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Shapes.Force.LeakageAroundPoles,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Shapes.HysteresisAndMagnets.GenericHystPreisachEverett,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Shapes.HysteresisAndMagnets.GenericHystTellinenEverett,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Shapes.HysteresisAndMagnets.GenericHystTellinenHard,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Shapes.HysteresisAndMagnets.GenericHystTellinenPermanentMagnet,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Shapes.HysteresisAndMagnets.GenericHystTellinenSoft,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Shapes.HysteresisAndMagnets.GenericHystTellinenTable,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Shapes.HysteresisAndMagnets.GenericLinearPermanentMagnet,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Shapes.Leakage.CoaxCylindersEndFaces,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Shapes.Leakage.EighthOfHollowSphere,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Shapes.Leakage.EighthOfSphere,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Shapes.Leakage.HalfCylinder,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Shapes.Leakage.HalfHollowCylinder,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Shapes.Leakage.QuarterCylinder,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Shapes.Leakage.QuarterHollowCylinder,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Shapes.Leakage.QuarterHollowSphere,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Shapes.Leakage.QuarterSphere,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Sources.ConstantMagneticFlux,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Sources.ConstantMagneticPotentialDifference,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Sources.SignalMagneticFlux,Component,ok,,,0
Modelica.Magnetic.FluxTubes.Sources.SignalMagneticPotentialDifference,Component,ok,,,0
Modelica.Magnetic.FluxTubes.UsersGuide.Contact,Component,ok,,,0
Modelica.Magnetic.FluxTubes.UsersGuide.FluxTubeConcept,Component,ok,,,0
Modelica.Magnetic.FluxTubes.UsersGuide.Hysteresis.DynamicHysteresis,Component,ok,,,0
Modelica.Magnetic.FluxTubes.UsersGuide.Hysteresis.HysteresisLosses,Component,ok,,,0
Modelica.Magnetic.FluxTubes.UsersGuide.Hysteresis.StaticHysteresis.Preisach,Component,ok,,,0
Modelica.Magnetic.FluxTubes.UsersGuide.Hysteresis.StaticHysteresis.Tellinen,Component,ok,,,0
Modelica.Magnetic.FluxTubes.UsersGuide.Literature,Component,ok,,,0
Modelica.Magnetic.FluxTubes.UsersGuide.ReleaseNotes,Component,ok,,,0
Modelica.Magnetic.FluxTubes.UsersGuide.ReluctanceForceCalculation,Component,ok,,,0
Modelica.Magnetic.FundamentalWave.BaseClasses.Machine,BaseClasses,ok,,,0
Modelica.Magnetic.FundamentalWave.BasicMachines.Components.PermanentMagnet,Component,ok,,,0
Modelica.Magnetic.FundamentalWave.BasicMachines.Components.RotorSaliencyAirGap,Component,ok,,,0
Modelica.Magnetic.FundamentalWave.BasicMachines.Components.SaliencyCageWinding,Component,ok,,,0
Modelica.Magnetic.FundamentalWave.BasicMachines.Components.SinglePhaseWinding,Component,ok,,,0
Modelica.Magnetic.FundamentalWave.BasicMachines.Components.SymmetricPolyphaseCageWinding,Component,ok,,,0
Modelica.Magnetic.FundamentalWave.BasicMachines.Components.SymmetricPolyphaseWinding,Component,ok,,,0
Modelica.Magnetic.FundamentalWave.BasicMachines.InductionMachines.IM_SlipRing,Component,ok,,,0
Modelica.Magnetic.FundamentalWave.BasicMachines.InductionMachines.IM_SquirrelCage,Component,ok,,,0
Modelica.Magnetic.FundamentalWave.BasicMachines.SynchronousMachines.SM_ElectricalExcited,Component,ok,,,0
Modelica.Magnetic.FundamentalWave.BasicMachines.SynchronousMachines.SM_PermanentMagnet,Component,ok,,,0
Modelica.Magnetic.FundamentalWave.BasicMachines.SynchronousMachines.SM_ReluctanceRotor,Component,ok,,,0
Modelica.Magnetic.FundamentalWave.Components.Crossing,Component,ok,,,0
Modelica.Magnetic.FundamentalWave.Components.EddyCurrent,Component,ok,,,0
Modelica.Magnetic.FundamentalWave.Components.Ground,Component,ok,,,0
Modelica.Magnetic.FundamentalWave.Components.Idle,Component,ok,,,0
Modelica.Magnetic.FundamentalWave.Components.Permeance,Component,ok,,,0
Modelica.Magnetic.FundamentalWave.Components.PolyphaseElectroMagneticConverter,Component,ok,,,0
Modelica.Magnetic.FundamentalWave.Components.Reluctance,Component,ok,,,0
Modelica.Magnetic.FundamentalWave.Components.Short,Component,ok,,,0
Modelica.Magnetic.FundamentalWave.Components.SinglePhaseElectroMagneticConverter,Component,ok,,,0
Modelica.Magnetic.FundamentalWave.Examples.BasicMachines.InductionMachines.IMC_Conveyor,Examples,ok,,,0
Modelica.Magnetic.FundamentalWave.Examples.BasicMachines.InductionMachines.IMC_DOL,Examples,ok,,,0
Modelica.Magnetic.FundamentalWave.Examples.BasicMachines.InductionMachines.IMC_Initialize,Examples,ok,,,0
Modelica.Magnetic.FundamentalWave.Examples.BasicMachines.InductionMachines.IMC_Inverter,Examples,ok,,,0
Modelica.Magnetic.FundamentalWave.Examples.BasicMachines.InductionMachines.IMC_Steinmetz,Examples,ok,,,0
Modelica.Magnetic.FundamentalWave.Examples.BasicMachines.InductionMachines.IMC_Transformer,Examples,ok,,,0
Modelica.Magnetic.FundamentalWave.Examples.BasicMachines.InductionMachines.IMC_YD,Examples,ok,,,0
Modelica.Magnetic.FundamentalWave.Examples.BasicMachines.InductionMachines.IMC_withLosses,Examples,ok,,,0
Modelica.Magnetic.FundamentalWave.Examples.BasicMachines.SynchronousMachines.ComparisonPolyphase.SMPM_Inverter_Polyphase,Examples,ok,,,0
Modelica.Magnetic.FundamentalWave.Examples.BasicMachines.SynchronousMachines.ComparisonPolyphase.SMR_Inverter_Polyphase,Examples,ok,,,0
Modelica.Magnetic.FundamentalWave.Examples.BasicMachines.SynchronousMachines.SMEE_DOL,Examples,ok,,,0
Modelica.Magnetic.FundamentalWave.Examples.BasicMachines.SynchronousMachines.SMEE_Generator,Examples,ok,,,0
Modelica.Magnetic.FundamentalWave.Examples.BasicMachines.SynchronousMachines.SMEE_LoadDump,Examples,ok,,,0
Modelica.Magnetic.FundamentalWave.Examples.BasicMachines.SynchronousMachines.SMEE_Rectifier,Examples,ok,,,0
Modelica.Magnetic.FundamentalWave.Examples.BasicMachines.SynchronousMachines.SMPM_Braking,Examples,ok,,,0
Modelica.Magnetic.FundamentalWave.Examples.BasicMachines.SynchronousMachines.SMPM_CurrentSource,Examples,ok,,,0
Modelica.Magnetic.FundamentalWave.Examples.BasicMachines.SynchronousMachines.SMPM_Inverter,Examples,ok,,,0
Modelica.Magnetic.FundamentalWave.Examples.BasicMachines.SynchronousMachines.SMPM_VoltageSource,Examples,ok,,,0
Modelica.Magnetic.FundamentalWave.Examples.BasicMachines.SynchronousMachines.SMR_Inverter,Examples,ok,,,0
Modelica.Magnetic.FundamentalWave.Examples.Components.EddyCurrentLosses,Examples,ok,,,0
Modelica.Magnetic.FundamentalWave.Examples.Components.PolyphaseInductance,Examples,ok,,,0
Modelica.Magnetic.FundamentalWave.Examples.Components.SinglePhaseInductance,Examples,ok,,,0
Modelica.Magnetic.FundamentalWave.Interfaces.NegativePortInterface,Interfaces,ok,,,0
Modelica.Magnetic.FundamentalWave.Interfaces.PositivePortInterface,Interfaces,ok,,,0
Modelica.Magnetic.FundamentalWave.Interfaces.StateSelector,Interfaces,ok,,,0
Modelica.Magnetic.FundamentalWave.Interfaces.TwoPort,Interfaces,ok,,,0
Modelica.Magnetic.FundamentalWave.Interfaces.TwoPortElementary,Interfaces,ok,,,0
Modelica.Magnetic.FundamentalWave.Interfaces.TwoPortExtended,Interfaces,ok,,,0
Modelica.Magnetic.FundamentalWave.Sensors.MagneticFluxSensor,Component,ok,,,0
Modelica.Magnetic.FundamentalWave.Sensors.MagneticPotentialDifferenceSensor,Component,ok,,,0
Modelica.Magnetic.FundamentalWave.Sensors.MagneticPotentialSensor,Component,ok,,,0
Modelica.Magnetic.FundamentalWave.Sources.ConstantFlux,Component,ok,,,0
Modelica.Magnetic.FundamentalWave.Sources.ConstantMagneticPotentialDifference,Component,ok,,,0
Modelica.Magnetic.FundamentalWave.Sources.SignalFlux,Component,ok,,,0
Modelica.Magnetic.FundamentalWave.Sources.SignalMagneticPotentialDifference,Component,ok,,,0
Modelica.Magnetic.FundamentalWave.UsersGuide.Concept,Component,ok,,,0
Modelica.Magnetic.FundamentalWave.UsersGuide.Contact,Component,ok,,,0
Modelica.Magnetic.FundamentalWave.UsersGuide.Parameters,Component,ok,,,0
Modelica.Magnetic.FundamentalWave.UsersGuide.Polyphase,Component,ok,,,0
Modelica.Magnetic.FundamentalWave.UsersGuide.References,Component,ok,,,0
Modelica.Magnetic.FundamentalWave.UsersGuide.ReleaseNotes,Component,ok,,,0
Modelica.Magnetic.FundamentalWave.UsersGuide.WindingModel,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.BaseClasses.FixedShape,BaseClasses,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.BaseClasses.Leakage,BaseClasses,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Basic.ConstantPermeance,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Basic.ConstantReluctance,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Basic.Crossing,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Basic.EddyCurrent,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Basic.ElectroMagneticConverter,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Basic.Ground,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Basic.Idle,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Basic.LeakageWithCoefficient,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Basic.Short,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Basic.VariablePermeance,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Basic.VariableReluctance,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Examples.BasicExamples.QuadraticCoreAirgap,Examples,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Examples.BasicExamples.ToroidalCoreAirgap,Examples,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Examples.BasicExamples.ToroidalCoreQuadraticCrossSection,Examples,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Examples.FixedShapes.CuboidSections,Examples,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Examples.FixedShapes.CylinderSections,Examples,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Examples.Leakage.CylinderLeakage,Examples,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Examples.Leakage.GeneralLeakage,Examples,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Examples.LinearInductor,Examples,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Examples.NonLinearInductor,Examples,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Icons.Cuboid,Icons,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Icons.HollowCylinderAxialFlux,Icons,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Icons.HollowCylinderCircumferentialFlux,Icons,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Icons.HollowCylinderRadialFlux,Icons,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Icons.Reluctance,Icons,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Icons.Toroid,Icons,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Interfaces.AbsoluteSensor,Interfaces,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Interfaces.RelativeSensor,Interfaces,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Interfaces.Source,Interfaces,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Interfaces.TwoPort,Interfaces,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Interfaces.TwoPortElementary,Interfaces,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Sensors.FrequencySensor,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Sensors.MagneticFluxSensor,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Sensors.MagneticPotentialDifferenceSensor,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Sensors.MagneticPotentialSensor,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Sensors.ReferenceSensor,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Sensors.Transient.FundamentalWavePermabilitySensor,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Sensors.Transient.Permeability,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Shapes.FixedShape.Cuboid,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Shapes.FixedShape.GenericFluxTube,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Shapes.FixedShape.HollowCylinderAxialFlux,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Shapes.FixedShape.HollowCylinderCircumferentialFlux,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Shapes.FixedShape.HollowCylinderRadialFlux,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Shapes.FixedShape.Toroid,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Shapes.Leakage.CoaxCylindersEndFaces,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Shapes.Leakage.EighthOfHollowSphere,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Shapes.Leakage.EighthOfSphere,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Shapes.Leakage.HalfCylinder,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Shapes.Leakage.HalfHollowCylinder,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Shapes.Leakage.QuarterCylinder,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Shapes.Leakage.QuarterHollowCylinder,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Shapes.Leakage.QuarterHollowSphere,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Shapes.Leakage.QuarterSphere,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Sources.ConstantMagneticFlux,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Sources.ConstantMagneticPotentialDifference,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Sources.SignalMagneticFlux,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.Sources.SignalMagneticPotentialDifference,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.UsersGuide.Contact,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.UsersGuide.FluxTubeConcept,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.UsersGuide.Literature,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FluxTubes.UsersGuide.ReleaseNotes,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.BaseClasses.Machine,BaseClasses,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.BasicMachines.Components.PermanentMagnet,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.BasicMachines.Components.QuasiStaticAnalogWinding,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.BasicMachines.Components.RotorSaliencyAirGap,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.BasicMachines.Components.SaliencyCageWinding,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.BasicMachines.Components.SymmetricPolyphaseCageWinding,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.BasicMachines.Components.SymmetricPolyphaseWinding,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.BasicMachines.InductionMachines.IM_SlipRing,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.BasicMachines.InductionMachines.IM_SquirrelCage,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.BasicMachines.SynchronousMachines.SM_ElectricalExcited,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.BasicMachines.SynchronousMachines.SM_PermanentMagnet,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.BasicMachines.SynchronousMachines.SM_ReluctanceRotor,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Components.Crossing,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Components.EddyCurrent,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Components.Ground,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Components.Idle,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Components.Permeance,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Components.PolyphaseElectroMagneticConverter,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Components.QuasiStaticAnalogElectroMagneticConverter,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Components.Reluctance,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Components.Short,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Examples.BasicMachines.InductionMachines.IMC_Characteristics,Examples,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Examples.BasicMachines.InductionMachines.IMC_Conveyor,Examples,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Examples.BasicMachines.InductionMachines.IMC_DOL,Examples,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Examples.BasicMachines.InductionMachines.IMC_Initialize,Examples,ok,,,0
